Qusongite_0004855.W_10_10_A.irr W1C2 NA 0
Ferroselite_0015754.Fe_0_0_A.oct FE1SE6 0.164 0.7571710443635264
Haggite_0000094.V_12_12_A.irr V1O2 NA 0.7004176652790581
Blythite_0008167.Mn_40_40_A.irr MN1O5 NA 0.26631603261206216
Auricupride_0011894.Cu_42_42_A.irr CU1AU2 NA 0
Hennomartinite_0001769.Mn_11_11_A.oct MN1O6 0.244 2.3899539902872955
Aikinite_0009395.Cu_1_1_A.tet CU1S4 0.351 0.8503463981622785
Miharaite_0012478.Fe_24_24_A.trv FE1S2 0.344 1.1198080416698653
Natrojarosite_0020119.Fe_24_24_A.irr FE1O3 NA 0.9143521712916303
Jaipurite_0011562.Co_2_2_A.irr CO1S2 NA 0.34533709504638355
Krutaite_0009925.Cu_2_2_A.oct CU1SE6 0.147 0.16327209855175007
Auricupride_0011894.Cu_23_23_A.irr CU1AU2 NA 0
Sederholmite_0011582.Ni_0_0_A.oct NI1SE6 0.153 0.3755320106441138
Langbanshyttanite_0018642.Mn_14_14_A.irr MN1O3 NA 0.5321861504484633
Khaidarkanite_0019201.Cu_9_9_A.irr CU1O3 NA 0.875987090014237
Samsonite_0004357.Mn_22_22_A.trv MN1S2 0.775 0.6833110981243069
Danalite_0005895.Fe_22_22_A.tet FE1O3S1 0.273 0.898807870245041
Wilhelmkleinite_0011085.Fe_28_28_A.trv FE1O2 0.592 0.8979446603080943
Breithauptite_0011581.Ni_5_5_A.irr NI1SB2 NA 0
Auricupride_0011894.Cu_20_20_A.spv CU1AU3 0.000 0
Jarosite_0014420.Fe_15_15_A.oct FE1O6 0.101 0.9503337705954633
Lollingite_0014910.Fe_3_3_A.trv FE1AS2 0.394 0.9215644243605536
Sternbergite_0014818.Fe_8_8_A.trv FE1S2 0.402 0.6008403074402366
Deloryite_0012779.Cu2_28_28_A.irr CU1O2 NA 0.7458592665227701
Djerfisherite_0006153.Fe_33_33_A.tet FE1S4 0.234 1.8204655778589924
Wooldridgeite_0005593.Cu_12_12_A.spl CU1O4 0.182 1.8539491820103486
Haydeeite_0009948.Cu_11_11_A.oct CU1CL2O4 0.157 0.4571704608720502
Murdochite_0009907.Cu_5_5_A.spl CU1O4 0.034 0.41721751156860876
Vesignieite_0011973.Cu2_9_9_A.oct CU1O6 0.119 0.8796863755807474
Bobjonesite_0005827.V_16_16_A.oct V1O6 0.449 4.116566081930799
Ferroselite_0015754.Fe_6_6_A.trv FE1SE2 0.737 0.8455745077524793
Ashburtonite_0001412.Cu_49_49_A.irr CU1O3 NA 0.8551971248572968
Rasvumite_0000782.Fe_14_14_A.trv FE1S2 0.360 1.3664564584035501
Lindgrenite_0014795.Mo_10_10_A.tet MO1O4 0.049 5.926890641625287
Tetraauricupride_0005248.Cu_4_4_A.cub CU1AU8 0.396 0
Butlerite_0000232.Fe_10_10_A.trv FE1O2 0.748 1.0485285759092753
Krohnkite_0009535.Cu_1_1_A.oct CU1O6 0.109 0.8827298029408002
Nikischerite_0005826.Fe_30_30_A.pyv FE1O4 0.432 0.9758613886122246
Troilite_0009769.Fe_30_30_A.trv FE1S2 0.448 0.9234309287778131
Hauerite_0010545.Mn_12_12_A.trv MN1S2 0.703 0.3679515974377688
Leningradite_0006144.V_3_3_A.tet V1O4 0.110 1.9272608734739607
Tetraferroplatinum_0005247.Fe_11_11_A.irr FE1PT3 NA 0
Kitagohaite_0020481.Cu_67_67_A.irr CU1PT7 NA 0
Sorosite_0011570.Cu_4_4_A.irr CU1SN2 NA 0
Shandite_0000051.Ni_27_27_A.tev NI1PB2S1 0.723 0
Aubertite_0009692.Cu_0_0_A.oct CU1O6 0.072 0.907010218599122
Johannsenite_0000156.Mn_1_1_A.oct MN1O6 0.180 0.6988045931088852
