Djerfisherite_0006153.Fe_91_91_A.trv.pdb,FE,S,2.33,FE,S2,1.0,1.0,UNK,UNK,91,15,A, 
Cubanite_0001533.Cu_0_0_A.tet.pdb,CU,S,2.27,CU,S1,1.0,1.0,UNK,UNK,0,12,A, 
Seligmannite_0010715.Cu_9_9_A.tet.pdb,CU,S,2.34,CU,S2,1.0,1.0,UNK,UNK,9,17,A, 
Sardignaite_0017091.Mo_1_1_A.oct.pdb,MO,O,2.35,MO,O6,1.0,1.0,UNK,UNK,1,7,A, 
Djerfisherite_0006153.Fe_82_82_A.trv.pdb,FE,S,2.33,FE,S2,1.0,1.0,UNK,UNK,82,23,A, 
Ominelite_0004355.Fe_0_0_A.tbp.pdb,FE,O,2.05,FE,O1,1.0,1.0,UNK,UNK,0,5,A, 
Stenhuggarite_0009591.Fe_22_22_A.tbp.pdb,FE,O,2.16,FE,O5,1.0,1.0,UNK,UNK,22,13,A, 
Kolicite_0000783.Mn2_1_1_A.oct.pdb,MN,O,2.2,MN2,O3,1.0,1.0,UNK,UNK,1,75,A, 
Sardignaite_0017091.Mo_1_1_A.oct.pdb,MO,O,1.89,MO,O3,1.0,1.0,UNK,UNK,1,4,A, 
Hennomartinite_0001769.Mn_29_29_A.irr.pdb,MN,O,2.12,MN,O3,1.0,1.0,UNK,UNK,29,22,A, 
Litidionite_0000464.Cu_40_40_A.spv.pdb,CU,O,1.96,CU,O2,1.0,1.0,UNK,UNK,40,7,A, 
Djerfisherite_0006153.Fe_91_91_A.trv.pdb,FE,S,2.34,FE,S3,1.0,1.0,UNK,UNK,91,130,A, 
Cubanite_0001533.Cu_0_0_A.tet.pdb,CU,S,2.33,CU,S2,1.0,1.0,UNK,UNK,0,5,A, 
Sardignaite_0017091.Mo_1_1_A.oct.pdb,MO,O,1.71,MO,O1,1.0,1.0,UNK,UNK,1,2,A, 
Djerfisherite_0006153.Fe_82_82_A.trv.pdb,FE,S,2.34,FE,S3,1.0,1.0,UNK,UNK,82,135,A, 
Freboldite_0011564.Co_0_0_A.oct.pdb,CO,SE,2.48,CO,SE,1.0,1.0,UNK,UNK,0,10,A, 
Tetraferroplatinum_0005247.Fe_15_15_A.irr.pdb,FE,PT,2.68,FE,PT,1.0,1.0,UNK,UNK,15,41,A, 
Litidionite_0000464.Cu_40_40_A.spv.pdb,CU,O,1.99,CU,O1,1.0,1.0,UNK,UNK,40,51,A, 
Kolicite_0000783.Mn3_16_16_A.oct.pdb,MN,O,2.13,MN3,O-H2,1.0,1.0,UNK,UNK,16,19,A, 
Stenhuggarite_0009591.Fe_22_22_A.tbp.pdb,FE,O,1.87,FE,O4,1.0,1.0,UNK,UNK,22,28,A, 
Namibite_0002512.Cu1_6_6_A.oct.pdb,CU,O,1.95,CU1,O5,1.0,1.0,UNK,UNK,6,3,A, 
Kolicite_0000783.Mn2_1_1_A.oct.pdb,MN,O,2.35,MN2,O-H1,1.0,1.0,UNK,UNK,1,11,A, 
Cobaltite_0005243.Co_11_11_A.trv.pdb,CO,S,2.29,CO,S,1.0,1.0,UNK,UNK,11,1,A, 
Kolicite_0000783.Mn2_1_1_A.oct.pdb,MN,O,2.18,MN2,O-H2,1.0,1.0,UNK,UNK,1,37,A, 
Litidionite_0000464.Cu_40_40_A.spv.pdb,CU,O,1.98,CU,O5,1.0,1.0,UNK,UNK,40,64,A, 
Skaergaardite_0011491.Cu_35_35_A.bva.pdb,CU,PD,2.59,CU,PD,1.0,1.0,UNK,UNK,35,1,A, 
Stenhuggarite_0009591.Fe_22_22_A.tbp.pdb,FE,O,1.92,FE,O3,1.0,1.0,UNK,UNK,22,92,A, 
Duftite_0020488.Cu_14_14_A.irr.pdb,CU,O,2.72,CU,O5,1.0,1.0,UNK,UNK,14,7,A, 
Dioptase_0008642.Cu_51_51_A.irr.pdb,CU,O,2.51,CU,O4,1.0,1.0,UNK,UNK,51,37,A, 
Auricupride_0011894.Cu_34_34_A.irr.pdb,CU,AU,2.64,CU,AU,1.0,1.0,UNK,UNK,34,12,A, 
Namibite_0002512.Cu1_6_6_A.oct.pdb,CU,O,2.6,CU1,O1,1.0,1.0,UNK,UNK,6,44,A, 
Pucherite_0012027.V_18_18_A.irr.pdb,V,O,2.79,V,O1,1.0,1.0,UNK,UNK,18,13,A, 
Pyrite_0000605.Fe_2_2_A.oct.pdb,FE,S,2.26,FE,S,1.0,1.0,UNK,UNK,2,4,A, 
Kolicite_0000783.Mn3_16_16_A.oct.pdb,MN,O,2.16,MN3,O5,1.0,1.0,UNK,UNK,16,14,A, 
Duftite_0020488.Cu_14_14_A.irr.pdb,CU,O,1.91,CU,O2,1.0,1.0,UNK,UNK,14,18,A, 
Plumbojarosite_0005207.Fe_39_39_A.oct.pdb,FE,O,1.95,FE,O3,1.0,1.0,UNK,UNK,39,31,A, 
Dioptase_0008642.Cu_51_51_A.irr.pdb,CU,O,1.95,CU,O2,1.0,1.0,UNK,UNK,51,66,A, 
Pucherite_0012027.V_18_18_A.irr.pdb,V,O,1.67,V,O2,1.0,1.0,UNK,UNK,18,2,A, 
Murmanite_0012444.Mn_31_31_A.irr.pdb,MN,O,2.21,MN,O19,1.0,1.0,UNK,UNK,31,52,A, 
Wilhelmkleinite_0011085.Fe_26_26_A.irr.pdb,FE,O,2.07,FE,O3,1.0,1.0,UNK,UNK,26,35,A, 
Namibite_0002512.Cu1_6_6_A.oct.pdb,CU,O,1.97,CU1,O-H6,1.0,1.0,UNK,UNK,6,4,A, 
Skaergaardite_0011491.Cu_18_18_A.irr.pdb,CU,PD,2.59,CU,PD,1.0,1.0,UNK,UNK,18,9,A, 
Papagoite_0014616.Cu_57_57_A.spy.pdb,CU,O,1.97,CU,O2,1.0,1.0,UNK,UNK,57,23,A, 
Murmanite_0012444.Mn_31_31_A.irr.pdb,MN,O,2.19,MN,O1,1.0,1.0,UNK,UNK,31,9,A, 
Kolicite_0000783.Mn3_16_16_A.oct.pdb,MN,O,2.17,MN3,O-H1,1.0,1.0,UNK,UNK,16,18,A, 
Duftite_0020488.Cu_14_14_A.irr.pdb,CU,O,2.35,CU,O4,1.0,1.0,UNK,UNK,14,22,A, 
Plumbojarosite_0005207.Fe_39_39_A.oct.pdb,FE,O,2.09,FE,O5,1.0,1.0,UNK,UNK,39,29,A, 
Plumbojarosite_0005207.Fe_47_47_A.oct.pdb,FE,O,1.95,FE,O3,1.0,1.0,UNK,UNK,47,48,A, 
Zlatogorite_0018698.Cu_14_14_A.irr.pdb,CU,SB,2.72,CU,SB,1.0,1.0,UNK,UNK,14,2,A, 
Frohbergite_0015753.Fe_6_6_A.trv.pdb,FE,TE,2.54,FE,TE,1.0,1.0,UNK,UNK,6,9,A, 
Wilhelmkleinite_0011085.Fe_26_26_A.irr.pdb,FE,O,2.05,FE,O4,1.0,1.0,UNK,UNK,26,40,A, 
Papagoite_0014616.Cu_57_57_A.spy.pdb,CU,O,2.4,CU,O3,1.0,1.0,UNK,UNK,57,58,A, 
Deloryite_0012779.Cu2_32_32_A.irr.pdb,CU,O,2.0,CU2,O-H2,1.0,1.0,UNK,UNK,32,19,A, 
Manganosite_0008240.Mn_5_5_A.irr.pdb,MN,O,2.22,MN,O,1.0,1.0,UNK,UNK,5,19,A, 
Plumbojarosite_0005207.Fe_39_39_A.oct.pdb,FE,O,2.01,FE,O2,1.0,1.0,UNK,UNK,39,60,A, 
Djerfisherite_0006153.Fe_68_68_A.trv.pdb,FE,S,2.33,FE,S2,1.0,1.0,UNK,UNK,68,23,A, 
Kolicite_0000783.Mn3_16_16_A.oct.pdb,MN,O,2.36,MN3,O1,1.0,1.0,UNK,UNK,16,68,A, 
Lollingite_0014910.Fe_6_6_A.trv.pdb,FE,AS,2.38,FE,AS,1.0,1.0,UNK,UNK,6,2,A, 
Plumbojarosite_0005207.Fe_47_47_A.oct.pdb,FE,O,2.09,FE,O5,1.0,1.0,UNK,UNK,47,28,A, 
Wilhelmkleinite_0011085.Fe_26_26_A.irr.pdb,FE,O,2.12,FE,O5,1.0,1.0,UNK,UNK,26,15,A, 
Deloryite_0012779.Cu2_32_32_A.irr.pdb,CU,O,2.32,CU2,O2,1.0,1.0,UNK,UNK,32,15,A, 
Amakinite_0011783.Fe_5_5_A.irr.pdb,FE,O,2.21,FE,O-H,1.0,1.0,UNK,UNK,5,9,A, 
Carrollite_0013181.Co_2_2_A.oct.pdb,CO,S,2.25,CO,S,1.0,1.0,UNK,UNK,2,13,A, 
Papagoite_0014616.Cu_57_57_A.spy.pdb,CU,O,1.94,CU,O1,1.0,1.0,UNK,UNK,57,42,A, 
Plumbojarosite_0005207.Fe_47_47_A.oct.pdb,FE,O,2.01,FE,O2,1.0,1.0,UNK,UNK,47,62,A, 
Kolicite_0000783.Mn3_16_16_A.oct.pdb,MN,O,2.23,MN3,O4,1.0,1.0,UNK,UNK,16,76,A, 
Schwertmannite_0018670.Fe_25_25_A.oct.pdb,FE,O,2.05,FE,O,1.0,1.0,UNK,UNK,25,88,A, 
Chalcophanite_0001204.Mn_27_27_A.irr.pdb,MN,O,1.91,MN,O1,1.0,1.0,UNK,UNK,27,10,A, 
Campigliaite_0000866.Cu4_40_40_A.irr.pdb,CU,O,2.1,CU4,O7,1.0,1.0,UNK,UNK,40,47,A, 
Plumbojarosite_0005207.Fe_39_39_A.oct.pdb,FE,O,2.02,FE,O6,1.0,1.0,UNK,UNK,39,75,A, 
Tusionite_0005417.Mn_22_22_A.irr.pdb,MN,O,2.23,MN,O,1.0,1.0,UNK,UNK,22,14,A, 
Plumbojarosite_0005207.Fe_47_47_A.oct.pdb,FE,O,2.02,FE,O6,1.0,1.0,UNK,UNK,47,70,A, 
Djerfisherite_0006153.Fe_68_68_A.trv.pdb,FE,S,2.34,FE,S3,1.0,1.0,UNK,UNK,68,128,A, 
Djerfisherite_0006153.Fe_22_22_A.tet.pdb,FE,S,2.26,FE,S4,1.0,1.0,UNK,UNK,22,9,A, 
Kolicite_0000783.Mn3_16_16_A.oct.pdb,MN,O,2.22,MN3,O2,1.0,1.0,UNK,UNK,16,70,A, 
Campigliaite_0000866.Cu4_40_40_A.irr.pdb,CU,O,2.46,CU4,O6,1.0,1.0,UNK,UNK,40,11,A, 
Lepidocrocite_0011833.Fe_6_6_A.irr.pdb,FE,O,1.98,FE,O,1.0,1.0,UNK,UNK,6,9,A, 
Covellite_0015657.Cu_5_5_A.tet.pdb,CU,S,2.31,CU,S,1.0,1.0,UNK,UNK,5,17,A, 
Scottyite_0010169.Cu_17_17_A.tev.pdb,CU,O,2.79,CU,O3,1.0,1.0,UNK,UNK,17,26,A, 
Chalcophanite_0001204.Mn_27_27_A.irr.pdb,MN,O,1.94,MN,O3,1.0,1.0,UNK,UNK,27,36,A, 
Campigliaite_0000866.Cu4_40_40_A.irr.pdb,CU,O,2.0,CU4,O5,1.0,1.0,UNK,UNK,40,45,A, 
Troilite_0009769.Fe_32_32_A.irr.pdb,FE,S,2.39,FE,S2,1.0,1.0,UNK,UNK,32,3,A, 
Djerfisherite_0006153.Fe_22_22_A.tet.pdb,FE,S,2.33,FE,S2,1.0,1.0,UNK,UNK,22,143,A, 
Tetraferroplatinum_0005247.Fe_17_17_A.irr.pdb,FE,PT,2.68,FE,PT,1.0,1.0,UNK,UNK,17,38,A, 
Scottyite_0010169.Cu_17_17_A.tev.pdb,CU,O,1.96,CU,O4,1.0,1.0,UNK,UNK,17,31,A, 
Troilite_0009769.Fe_32_32_A.irr.pdb,FE,S,2.56,FE,S1,1.0,1.0,UNK,UNK,32,1,A, 
Gillespite_0000897.Fe_8_8_A.spl.pdb,FE,O,1.98,FE,O3,1.0,1.0,UNK,UNK,8,33,A, 
Boleite_0005684.Cu_110_110_A.spl.pdb,CU,O,1.97,CU,O(1),1.0,1.0,UNK,UNK,110,214,A, 
Stenhuggarite_0009591.Fe_40_40_A.tbp.pdb,FE,O,1.92,FE,O3,1.0,1.0,UNK,UNK,40,94,A, 
Greigite_0000127.Fe_19_19_A.irr.pdb,FE,S,2.46,FE,S,1.0,1.0,UNK,UNK,19,6,A, 
Harstigite_0010962.Mn_27_27_A.oct.pdb,MN,O,2.3,MN,O8,1.0,1.0,UNK,UNK,27,16,A, 
Jacquesdietrichite_0007064.Cu_13_13_A.oct.pdb,CU,O,2.68,CU,O1,1.0,1.0,UNK,UNK,13,14,A, 
Catamarcaite_0006132.Cu1_36_36_A.trv.pdb,CU,S,2.33,CU1,S2,1.0,1.0,UNK,UNK,36,15,A, 
Alloclasite_00005134.Co_7_7_A.trv.pdb,CO,S,2.3,CO,S,1.0,1.0,UNK,UNK,7,12,A, 
Stenhuggarite_0009591.Fe_40_40_A.tbp.pdb,FE,O,1.99,FE,O1,1.0,1.0,UNK,UNK,40,78,A, 
Djerfisherite_0006153.Fe_22_22_A.tet.pdb,FE,S,2.34,FE,S3,1.0,1.0,UNK,UNK,22,137,A, 
Boleite_0005684.Cu_110_110_A.spl.pdb,CU,O,1.96,CU,O(2),1.0,1.0,UNK,UNK,110,108,A, 
Scottyite_0010169.Cu_17_17_A.tev.pdb,CU,O,1.93,CU,O2,1.0,1.0,UNK,UNK,17,8,A, 
Schwertmannite_0018670.Fe_71_71_A.irr.pdb,FE,O,1.89,FE,O,1.0,1.0,UNK,UNK,71,57,A, 
Jacquesdietrichite_0007064.Cu_13_13_A.oct.pdb,CU,O,1.94,CU,O3,1.0,1.0,UNK,UNK,13,9,A, 
Trippkeite_0015655.Cu_0_0_A.oct.pdb,CU,O,1.95,CU,O2,1.0,1.0,UNK,UNK,0,28,A, 
Catamarcaite_0006132.Cu1_36_36_A.trv.pdb,CU,S,2.27,CU1,S4,1.0,1.0,UNK,UNK,36,5,A, 
Stenhuggarite_0009591.Fe_40_40_A.tbp.pdb,FE,O,1.89,FE,O6,1.0,1.0,UNK,UNK,40,101,A, 
Caledonite_0006294.Cu_3_3_A.oct.pdb,CU,O,1.96,CU,O3,1.0,1.0,UNK,UNK,3,8,A, 
Jacquesdietrichite_0007064.Cu_13_13_A.oct.pdb,CU,O,1.99,CU,O5,1.0,1.0,UNK,UNK,13,24,A, 
Kamiokite_0010022.Mo_3_3_A.oct.pdb,MO,O,2.08,MO,O3,1.0,1.0,UNK,UNK,3,11,A, 
Nisnite_0018385.Ni_40_40_A.irr.pdb,NI,SN,2.64,NI,SN,1.0,1.0,UNK,UNK,40,45,A, 
Caledonite_0006294.Cu_3_3_A.oct.pdb,CU,O,2.4,CU,O7,1.0,1.0,UNK,UNK,3,57,A, 
Jacquesdietrichite_0007064.Cu_13_13_A.oct.pdb,CU,O,1.97,CU,O4,1.0,1.0,UNK,UNK,13,17,A, 
Harstigite_0010962.Mn_27_27_A.oct.pdb,MN,O,2.1,MN,O10,1.0,1.0,UNK,UNK,27,18,A, 
Jacquesdietrichite_0007064.Cu_13_13_A.oct.pdb,CU,O,1.94,CU,O2,1.0,1.0,UNK,UNK,13,23,A, 
Trippkeite_0015655.Cu_0_0_A.oct.pdb,CU,O,2.47,CU,O1,1.0,1.0,UNK,UNK,0,2,A, 
Hyttsjoite_0001799.Fe_415_415_A.irr.pdb,FE,O,2.03,FE,O5,1.0,1.0,UNK,UNK,415,128,A, 
Stenhuggarite_0009591.Fe_40_40_A.tbp.pdb,FE,O,1.87,FE,O4,1.0,1.0,UNK,UNK,40,46,A, 
Auricupride_0011894.Cu_44_44_A.spv.pdb,CU,AU,2.64,CU,AU,1.0,1.0,UNK,UNK,44,11,A, 
Caledonite_0006294.Cu_3_3_A.oct.pdb,CU,O,1.95,CU,O2,1.0,1.0,UNK,UNK,3,7,A, 
Sewardite_0005788.Fe_39_39_A.irr.pdb,FE,O,2.07,FE,O1,1.0,1.0,UNK,UNK,39,25,A, 
Kamiokite_0010022.Mo_3_3_A.oct.pdb,MO,O,1.95,MO,O4,1.0,1.0,UNK,UNK,3,18,A, 
Hyttsjoite_0001799.Fe_415_415_A.irr.pdb,FE,O,2.07,FE,O10,1.0,1.0,UNK,UNK,415,130,A, 
Harstigite_0010962.Mn_27_27_A.oct.pdb,MN,O,2.21,MN,O6,1.0,1.0,UNK,UNK,27,69,A, 
Sewardite_0005788.Fe_39_39_A.irr.pdb,FE,O,1.97,FE,O4,1.0,1.0,UNK,UNK,39,3,A, 
Violarite_0001000.Ni_28_28_A.pyv.pdb,NI,S,2.28,NI,S,1.0,1.0,UNK,UNK,28,5,A, 
Schubnelite_0002221.Fe_9_9_A.irr.pdb,FE,O,2.04,FE,O3,1.0,1.0,UNK,UNK,9,15,A, 
Schwertmannite_0018670.Fe_78_78_A.pyv.pdb,FE,O,1.91,FE,O,1.0,1.0,UNK,UNK,78,15,A, 
Wooldridgeite_0005593.Cu_23_23_A.irr.pdb,CU,O,2.37,CU,WAT4,1.0,1.0,UNK,UNK,23,38,A, 
Stenhuggarite_0009591.Fe_40_40_A.tbp.pdb,FE,O,2.16,FE,O5,1.0,1.0,UNK,UNK,40,19,A, 
Kamiokite_0010022.Mo_3_3_A.oct.pdb,MO,O,2.14,MO,O2,1.0,1.0,UNK,UNK,3,5,A, 
Bornite_0003822.Fe_37_37_A.trv.pdb,FE,S,2.32,FE,S,1.0,1.0,UNK,UNK,37,12,A, 
Tungstenite_0013602.W_8_8_A.irr.pdb,W,S,2.39,W,S1,1.0,1.0,UNK,UNK,8,10,A, 
Harstigite_0010962.Mn_27_27_A.oct.pdb,MN,O,2.21,MN,O12,1.0,1.0,UNK,UNK,27,76,A, 
Kamiokite_0010022.Mo_3_3_A.oct.pdb,MO,O,2.05,MO,O1,1.0,1.0,UNK,UNK,3,4,A, 
Troilite_0009769.Fe_29_29_A.irr.pdb,FE,S,2.39,FE,S2,1.0,1.0,UNK,UNK,29,6,A, 
Wooldridgeite_0005593.Cu_23_23_A.irr.pdb,CU,O,1.98,CU,O6,1.0,1.0,UNK,UNK,23,8,A, 
Litidionite_0000464.Cu_1_1_A.spy.pdb,CU,O,1.99,CU,O1,1.0,1.0,UNK,UNK,1,6,A, 
Caledonite_0006294.Cu_3_3_A.oct.pdb,CU,O,1.98,CU,O1,1.0,1.0,UNK,UNK,3,6,A, 
Tungstenite_0013602.W_8_8_A.irr.pdb,W,S,2.42,W,S2,1.0,1.0,UNK,UNK,8,12,A, 
Chalcophanite_0001204.Mn_23_23_A.irr.pdb,MN,O,1.89,MN,O1,1.0,1.0,UNK,UNK,23,16,A, 
Namibite_0002512.Cu2_39_39_A.pyv.pdb,CU,O,1.94,CU2,O-H6,1.0,1.0,UNK,UNK,39,16,A, 
Fersilicite_0018180.Fe_7_7_A.irr.pdb,FE,SI,2.34,FE,SI,1.0,1.0,UNK,UNK,7,16,A, 
Tienshanite_0005580.Mn_630_630_A.irr.pdb,MN,O,2.11,MN,O8,1.0,1.0,UNK,UNK,630,1068,A, 
Litidionite_0000464.Cu_1_1_A.spy.pdb,CU,O,1.98,CU,O5,1.0,1.0,UNK,UNK,1,62,A, 
Chloroxiphite_0014466.Cu_14_14_A.irr.pdb,CU,O,1.98,CU,O-H2,1.0,1.0,UNK,UNK,14,21,A, 
Namibite_0002512.Cu2_39_39_A.pyv.pdb,CU,O,1.97,CU2,O7,1.0,1.0,UNK,UNK,39,17,A, 
Erdite_0000785.Fe_2_2_A.tet.pdb,FE,S,2.24,FE,S,1.0,1.0,UNK,UNK,2,4,A, 
Tetraauricupride_0005248.Cu_41_41_A.irr.pdb,CU,AU,2.7,CU,AU,1.0,1.0,UNK,UNK,41,16,A, 
Troilite_0009769.Fe_29_29_A.irr.pdb,FE,S,2.56,FE,S1,1.0,1.0,UNK,UNK,29,35,A, 
Wooldridgeite_0005593.Cu_23_23_A.irr.pdb,CU,O,1.97,CU,O3,1.0,1.0,UNK,UNK,23,5,A, 
Tienshanite_0005580.Mn_630_630_A.irr.pdb,MN,O,2.04,MN,O7,1.0,1.0,UNK,UNK,630,633,A, 
Chalcophanite_0001204.Mn_23_23_A.irr.pdb,MN,O,1.94,MN,O3,1.0,1.0,UNK,UNK,23,36,A, 
Stewartite_0000432.Fe3_27_27_A.oct.pdb,FE,O,2.02,FE3,O-H2,1.0,1.0,UNK,UNK,27,29,A, 
Chloroxiphite_0014466.Cu_14_14_A.irr.pdb,CU,O,1.99,CU,O-H1,1.0,1.0,UNK,UNK,14,20,A, 
Namibite_0002512.Cu2_39_39_A.pyv.pdb,CU,O,2.54,CU2,O2,1.0,1.0,UNK,UNK,39,20,A, 
Zlatogorite_0018698.Ni_24_24_A.irr.pdb,NI,SB,2.62,NI,SB,1.0,1.0,UNK,UNK,24,2,A, 
Nikischerite_0005826.Fe_19_19_A.oct.pdb,FE,O,2.13,FE,O-H1,1.0,1.0,UNK,UNK,19,22,A, 
Tienshanite_0005580.Mn_877_877_A.irr.pdb,MN,O,2.11,MN,O8,1.0,1.0,UNK,UNK,877,501,A, 
Haydeeite_0009948.Cu_22_22_A.tev.pdb,CU,O,1.98,CU,O,1.0,1.0,UNK,UNK,22,29,A, 
Litidionite_0000464.Cu_1_1_A.spy.pdb,CU,O,1.96,CU,O2,1.0,1.0,UNK,UNK,1,53,A, 
Breithauptite_0011581.Ni_6_6_A.irr.pdb,NI,SB,2.61,NI,SB,1.0,1.0,UNK,UNK,6,3,A, 
Tetraauricupride_0005248.Cu_6_6_A.cub.pdb,CU,AU,2.7,CU,AU,1.0,1.0,UNK,UNK,6,22,A, 
Sederholmite_0011582.Ni_4_4_A.tev.pdb,NI,SE,2.5,NI,SE,1.0,1.0,UNK,UNK,4,12,A, 
Stewartite_0000432.Fe3_27_27_A.oct.pdb,FE,O,2.01,FE3,O7,1.0,1.0,UNK,UNK,27,30,A, 
Ashburtonite_0001412.Cu_50_50_A.irr.pdb,CU,O,2.65,CU,O4,1.0,1.0,UNK,UNK,50,37,A, 
Picotpaulite_0011971.Fe_8_8_A.trv.pdb,FE,S,2.21,FE,S2,1.0,1.0,UNK,UNK,8,12,A, 
Djerfisherite_0006153.Fe_114_114_A.trv.pdb,FE,S,2.34,FE,S3,1.0,1.0,UNK,UNK,114,14,A, 
Djerfisherite_0006153.Fe_30_30_A.tet.pdb,FE,S,2.33,FE,S2,1.0,1.0,UNK,UNK,30,151,A, 
Groutellite_0003566.Mn_4_4_A.irr.pdb,MN,O,1.87,MN,O2,1.0,1.0,UNK,UNK,4,10,A, 
Chalcophanite_0001204.Mn_31_31_A.irr.pdb,MN,O,1.94,MN,O3,1.0,1.0,UNK,UNK,31,37,A, 
Ashburtonite_0001412.Cu_50_50_A.irr.pdb,CU,O,1.97,CU,O2,1.0,1.0,UNK,UNK,50,35,A, 
Cattierite_0010991.Co_2_2_A.oct.pdb,CO,S,2.32,CO,S,1.0,1.0,UNK,UNK,2,4,A, 
Haydeeite_0009948.Cu_22_22_A.tev.pdb,CU,CL,2.76,CU,CL,1.0,1.0,UNK,UNK,22,1,A, 
Hedenbergite_0001861.Fe_5_5_A.oct.pdb,FE,O,2.16,FE,O1,1.0,1.0,UNK,UNK,5,2,A, 
Groutellite_0003566.Mn_4_4_A.irr.pdb,MN,O,1.91,MN,O1,1.0,1.0,UNK,UNK,4,12,A, 
Stewartite_0000432.Fe3_27_27_A.oct.pdb,FE,O,2.01,FE3,O-H1,1.0,1.0,UNK,UNK,27,28,A, 
Litidionite_0000464.Cu_1_1_A.spy.pdb,CU,O,1.98,CU,O7,1.0,1.0,UNK,UNK,1,12,A, 
Picotpaulite_0011971.Fe_8_8_A.trv.pdb,FE,S,2.31,FE,S1,1.0,1.0,UNK,UNK,8,10,A, 
Djerfisherite_0006153.Fe_114_114_A.trv.pdb,FE,S,2.33,FE,S2,1.0,1.0,UNK,UNK,114,151,A, 
Nikischerite_0005826.Fe_19_19_A.oct.pdb,FE,O,2.15,FE,O-H2,1.0,1.0,UNK,UNK,19,21,A, 
Djerfisherite_0006153.Fe_30_30_A.tet.pdb,FE,S,2.26,FE,S4,1.0,1.0,UNK,UNK,30,31,A, 
Domeykite_0010794.Cu_3_3_A.tev.pdb,CU,AS,2.54,CU,AS,1.0,1.0,UNK,UNK,3,22,A, 
Ashburtonite_0001412.Cu_50_50_A.irr.pdb,CU,O,1.93,CU,O1,1.0,1.0,UNK,UNK,50,19,A, 
Stewartite_0000432.Fe3_27_27_A.oct.pdb,FE,O,2.02,FE3,O5,1.0,1.0,UNK,UNK,27,18,A, 
Vesignieite_0011973.Cu1_18_18_A.irr.pdb,CU,O,1.91,CU1,O1,1.0,1.0,UNK,UNK,18,36,A, 
Calderite_0018998.Mn_30_30_A.irr.pdb,MN,O,2.29,MN,O,1.0,1.0,UNK,UNK,30,15,A, 
Nikischerite_0005826.Fe_19_19_A.oct.pdb,FE,O,2.17,FE,O-H3,1.0,1.0,UNK,UNK,19,44,A, 
Metamunirite_0009802.V_1_1_A.irr.pdb,V,O,1.92,V,O3,1.0,1.0,UNK,UNK,1,17,A, 
Hedenbergite_0001861.Fe_5_5_A.oct.pdb,FE,O,2.09,FE,O2,1.0,1.0,UNK,UNK,5,20,A, 
Chalcophanite_0001204.Mn_31_31_A.irr.pdb,MN,O,1.89,MN,O1,1.0,1.0,UNK,UNK,31,10,A, 
Jarosite_0014420.Fe_38_38_A.irr.pdb,FE,O,1.98,FE,O-H,1.0,1.0,UNK,UNK,38,16,A, 
Djerfisherite_0006153.Fe_30_30_A.tet.pdb,FE,S,2.34,FE,S3,1.0,1.0,UNK,UNK,30,136,A, 
Stewartite_0000432.Fe3_27_27_A.oct.pdb,FE,O,1.99,FE3,O1,1.0,1.0,UNK,UNK,27,7,A, 
Kolicite_0000783.Mn3_47_47_A.irr.pdb,MN,O,2.17,MN3,O-H1,1.0,1.0,UNK,UNK,47,84,A, 
Vesignieite_0011973.Cu1_18_18_A.irr.pdb,CU,O,2.18,CU1,O2,1.0,1.0,UNK,UNK,18,10,A, 
Bandylite_0005654.Cu_0_0_A.spy.pdb,CU,O,1.97,CU,O,1.0,1.0,UNK,UNK,0,15,A, 
Sorosite_0011570.Cu_9_9_A.irr.pdb,CU,SN,2.73,CU,SN,1.0,1.0,UNK,UNK,9,20,A, 
Metamunirite_0009802.V_1_1_A.irr.pdb,V,O,1.7,V,O1,1.0,1.0,UNK,UNK,1,2,A, 
Jarosite_0014420.Fe_38_38_A.irr.pdb,FE,O,2.05,FE,O2,1.0,1.0,UNK,UNK,38,21,A, 
Haradaite_0014413.V_11_11_A.irr.pdb,V,O,2.01,V,O1,1.0,1.0,UNK,UNK,11,22,A, 
Boleite_0005684.Cu_47_47_A.spl.pdb,CU,O,1.96,CU,O(2),1.0,1.0,UNK,UNK,47,41,A, 
Kolicite_0000783.Mn3_47_47_A.irr.pdb,MN,O,2.36,MN3,O1,1.0,1.0,UNK,UNK,47,33,A, 
Campigliaite_0000866.Cu4_39_39_A.irr.pdb,CU,O,2.38,CU4,O6,1.0,1.0,UNK,UNK,39,46,A, 
Calderite_0018998.Mn_26_26_A.irr.pdb,MN,O,2.42,MN,O,1.0,1.0,UNK,UNK,26,9,A, 
Bandylite_0005654.Cu_0_0_A.spy.pdb,CU,CL,2.73,CU,CL,1.0,1.0,UNK,UNK,0,3,A, 
Ferroselite_0015754.Fe_4_4_A.trv.pdb,FE,SE,2.38,FE,SE,1.0,1.0,UNK,UNK,4,2,A, 
Arthurite_0014708.Fe_18_18_A.trv.pdb,FE,O,2.03,FE,O2,1.0,1.0,UNK,UNK,18,11,A, 
Metamunirite_0009802.V_1_1_A.irr.pdb,V,O,1.63,V,O2,1.0,1.0,UNK,UNK,1,3,A, 
Skaergaardite_0011491.Cu_4_4_A.cub.pdb,CU,PD,2.59,CU,PD,1.0,1.0,UNK,UNK,4,5,A, 
Turanite_0005935.Cu2_25_25_A.irr.pdb,CU,O,1.97,CU2,O1,1.0,1.0,UNK,UNK,25,15,A, 
