Chalcopyrite-0018622 147.0
Chalcopyrite-0018622 148.0
Chalcopyrite-0018622 159.0
Chalcopyrite-0018622 162.0
Chalcopyrite-0018622 166.0
Chalcopyrite-0018622 167.0
Chalcopyrite-0018622 182.0
Chalcopyrite-0018622 191.0
Chalcopyrite-0018622 211.0
Chalcopyrite-0018622 221.0
Chalcopyrite-0018622 222.0
Chalcopyrite-0018622 230.0
Chalcopyrite-0018622 231.0
Chalcopyrite-0018622 233.0
Chalcopyrite-0018622 237.0
Chalcopyrite-0018622 247.0
Chalcopyrite-0018622 254.0
Chalcopyrite-0018622 279.0
Chalcopyrite-0018622 280.0
Chalcopyrite-0018622 326.0
Chalcopyrite-0018622 355.0
Chalcopyrite-0018622 384.0
Chalcopyrite-0018622 394.0
